SONG_TITLE,ARTIST_NAME,SONG_ID,Concept_Love,Concept_Heartbreak,Concept_Partying,Concept_Drugs,Concept_Sex,Concept_Violence,Concept_Self-Empowerment,Concept_Success,Concept_Hope,Concept_Celebration,Concept_Coming_Of_Age,Concept_Loneliness,Concept_Struggle,Concept_Friendship,Concept_Traveling,ConceptUncertainty_Love,ConceptUncertainty_Heartbreak,ConceptUncertainty_Partying,ConceptUncertainty_Drugs,ConceptUncertainty_Sex,ConceptUncertainty_Violence,ConceptUncertainty_Self-Empowerment,ConceptUncertainty_Success,ConceptUncertainty_Hope,ConceptUncertainty_Celebration,ConceptUncertainty_Coming_Of_Age,ConceptUncertainty_Loneliness,ConceptUncertainty_Struggle,ConceptUncertainty_Friendship,ConceptUncertainty_Traveling
Yonaguni,Bad Bunny,lyrics_full_03144,8.994457,4.720595,7.791177,8.550199,8.873722,1.4707936,4.1335177,4.6560707,3.2447278,4.4571176,1.3672924,3.7441182,6.4952173,8.158743,4.666991,0.9568354,1.3322769,0.85104734,0.5341928,0.9660205,0.5193445,1.843226,2.0860023,1.8144488,2.391912,0.7904686,2.832627,0.9447754,1.683613,2.5664124
Good Time,Niko Moon,lyrics_full_03145,4.194298,9.156956,0.43617123,1.3188515,0.13976349,0.9887293,3.6346898,1.5351644,7.2443094,0.9300883,2.070614,9.329201,7.7081356,7.280863,0.7458216,2.3994074,0.92156416,0.39574867,1.2330769,0.055786744,1.2702193,2.2743378,0.9256312,2.0981524,0.5890614,1.5523622,0.61922896,1.2546606,1.9230212,0.3565443
If I Didn't Love You,Jason Aldean and Carrie Underwood,lyrics_full_03146,0.34931016,1.4078157,7.9653497,9.626684,8.01274,9.868762,9.203576,9.4772215,8.065025,7.283265,7.787507,4.368873,9.609085,5.0020223,1.1144791,0.10754642,0.26102242,1.5136045,0.4015873,0.7995787,0.11211853,0.35776967,0.70904905,0.6728915,1.8384593,0.4504118,1.2543871,0.27547354,1.05277,0.9855032
Knife Talk,Drake,lyrics_full_03147,6.878006,3.157813,2.0046482,7.629753,4.981265,4.588975,1.4304934,2.569055,4.4126387,0.24861833,1.1854749,1.4659925,3.9067817,1.4322035,0.2526753,2.4197147,1.1166186,2.889714,1.935108,1.9429421,2.4365587,0.5767695,2.7634425,2.2809837,0.26363987,1.7693306,1.4066957,1.2790835,0.5814728,0.1419822
POV,Ariana Grande,lyrics_full_03148,6.2017517,5.2114897,1.2905824,0.23593077,2.3324385,0.716403,1.1273034,0.56518185,0.46032363,0.18335605,0.6076166,2.5339398,2.0106673,0.32882708,0.29643247,2.0154693,2.0338082,0.6315648,0.12791969,2.0041492,0.86082804,0.8250111,0.49620998,0.17486548,0.16167104,0.3312211,2.4680135,2.669393,0.22121437,0.24352781
Just the Way,Parmalee and Blanco Brown,lyrics_full_03149,2.3610795,2.6525955,7.3692126,1.672652,0.9127229,2.791192,7.6810265,8.293468,9.61144,8.460188,9.244661,3.1830575,4.083883,9.806468,6.2892685,1.1396725,1.854948,2.475744,1.2039946,0.6630247,3.0881872,1.5467021,0.56575084,0.3526217,1.2483187,0.63855356,2.5227296,2.395069,0.1162292,2.321382
Take My Breath,The Weeknd,lyrics_full_03150,9.266407,9.559953,0.39670545,0.09688504,0.11855472,0.2750075,2.656449,0.24085876,3.7242737,0.4150296,3.17171,7.603667,8.121115,1.5345957,0.6947592,0.7575954,0.5021074,0.4115899,0.09236246,0.17897236,0.17351009,2.7980766,0.17509611,1.4166981,0.61391175,1.8634942,1.9966041,1.1832004,1.2762022,0.6749206
We're Good,Dua Lipa,lyrics_full_03151,1.9683688,1.0514315,9.782274,4.326748,8.475814,6.0499086,9.376194,9.847856,7.4398375,9.766851,8.654358,0.47536868,5.2681403,3.644795,8.230337,1.0810148,1.0515448,0.08482479,1.3957721,1.8344438,2.1223192,0.69340384,0.10383329,1.3941051,0.11684956,0.9731222,0.3512941,1.3243506,2.2058315,1.6647887
Hell of a View,Eric Church,lyrics_full_03152,8.293534,8.210173,0.094938055,0.33414418,2.176744,0.074569725,0.8599672,0.19944751,1.2270588,0.4040264,0.26663002,8.103906,7.313346,4.496428,0.060979888,1.191035,1.2907889,0.073305584,0.17570278,1.2858098,0.061633628,0.97780275,0.12867014,1.0341961,0.41492787,0.11445697,0.6757002,1.417494,2.2728467,0.032091826
Rockin' Around the Christmas Tree,Brenda Lee,lyrics_full_03153,4.40585,3.562124,0.4233662,0.28231275,0.7336747,2.5778608,0.58303493,0.036520578,0.74404144,0.03686414,1.6954396,5.1654205,1.4379941,0.1203586,0.06778575,1.6768867,1.6662441,0.2554548,0.2675098,0.28581178,2.2498271,0.420897,0.031042732,0.5674762,0.018725716,0.99222714,2.8376386,0.81579876,0.15006316,0.046451822
Put Your Records On,Ritt Momney,lyrics_full_03154,9.151357,9.783878,1.7586403,0.17259136,0.35551596,0.16693029,7.2980757,1.8745451,8.269719,1.2958109,1.388206,6.913847,8.876679,7.9186053,0.58523726,0.72685397,0.09305486,1.7353941,0.22630128,0.5759093,0.15457785,2.096241,2.0975204,1.6350424,1.5800252,0.7982615,1.5044545,0.62282276,1.0968716,0.4867385
Happier Than Ever,Billie Eilish,lyrics_full_03155,5.089609,4.090974,8.849281,2.6702175,6.5368886,4.938343,9.900013,8.485861,8.634378,9.631392,7.6736593,0.95052695,8.6967945,6.46675,1.0189581,2.8511455,2.7013612,1.0491469,1.689234,2.781766,2.7347212,0.030876582,2.562392,0.358305,0.4003349,1.6320508,0.78004056,1.3801217,2.5662289,0.53633004
Single Saturday Night,Cole Swindell,lyrics_full_03156,7.1950607,8.15234,0.42692423,1.2622616,2.3877041,0.95809686,2.1495228,0.41073418,3.1155066,0.098124236,2.1091094,8.279237,7.959895,3.2358856,0.015785158,1.272385,2.4220896,0.19364716,1.6174519,2.3385456,0.8463288,1.72644,0.2905139,1.2877864,0.08870169,1.2055839,1.4013339,0.49983925,1.7053099,0.009285862
Things a Man Oughta Know,Lainey Wilson,lyrics_full_03157,6.7748113,1.5094731,0.4653324,0.3796568,6.5807657,0.098928325,0.13605775,0.29098526,1.003551,0.1279783,0.2974153,0.9129573,0.9416119,0.41503036,4.144999,2.5313249,1.3314022,0.32238722,0.23869249,1.9140234,0.057678815,0.08253729,0.10942691,1.033601,0.17023392,0.18533391,0.43139797,0.87134993,0.34555876,1.2809482
Throat Baby,BRS Kash,lyrics_full_03158,7.120681,7.0770397,0.16307943,0.052006576,0.38185433,1.9951444,0.42441076,0.26346606,3.7626967,0.040778276,0.54494256,5.716118,1.922966,0.20676544,0.006645702,1.5915657,1.0687473,0.21351624,0.049459435,0.36268693,1.8148808,0.24664769,0.31229833,0.8937312,0.034725588,0.42014953,1.5215099,1.154831,0.2813021,0.0022953392
Tombstone,Rod Wave,lyrics_full_03159,6.2557607,3.4133883,3.5229564,3.2353685,7.1961946,3.2561293,0.72391975,2.132333,1.6137458,0.5359216,3.4820476,1.9575891,0.9227645,1.9595847,0.43835777,2.1392736,2.3784778,3.3127847,2.5397742,1.4203442,1.285537,0.64557374,2.0430107,0.66055775,0.6663642,1.3900208,1.1958336,0.45143053,1.620625,0.42221633
Drinkin' Beer. Talkin' God. Amen.,Chase Rice,lyrics_full_03160,5.4960723,8.937611,2.6772566,0.76960564,0.2593452,1.2975996,9.663494,4.6781573,9.600696,5.2674065,6.451583,7.686377,9.720428,9.579999,0.7301158,1.3913351,1.5255356,0.9806777,0.81184995,0.2779883,1.2171512,0.16304839,2.7655973,0.1690258,2.4080393,1.9942443,1.3431071,0.18211482,0.30635226,0.33698526
Todo de Ti,Rauw Alejandro,lyrics_full_03161,9.22142,3.714504,8.744728,4.0444746,4.2561903,1.0874584,9.680638,4.6631846,7.3600526,7.668785,5.8953724,3.362544,5.763608,5.7924914,4.1438894,0.49663544,2.1126313,0.66067964,2.9772425,3.681065,0.602649,0.24093843,2.5416825,1.1261283,2.0770001,1.9110401,2.399736,2.3064115,2.4863179,3.1413019
Heat Waves,Glass Animals,lyrics_full_03162,9.943094,9.028848,0.6017199,0.37959093,0.27479458,0.6641604,3.0208902,0.028711293,5.999043,0.17932579,3.4660525,6.9756546,5.209298,0.8709124,0.8198035,0.03332444,1.2241501,0.30040818,0.28369847,0.23433045,0.69068706,2.8329067,0.010471093,1.6449958,0.21272713,1.8893987,1.909935,2.6177807,0.6421563,0.4278299
As It Was,Harry Styles,lyrics_full_03163,7.3207407,0.13374,9.894263,0.25842944,9.4169445,0.18661675,9.376621,9.756775,9.398989,9.955124,7.869968,0.12347898,0.3212663,9.81937,9.840855,0.32811636,0.026853133,0.05675502,0.07792526,0.06593904,0.03393306,0.10499276,0.077199146,0.12157278,0.016771736,0.19094777,0.04385915,0.06559365,0.042181417,0.036022134
Stay,The Kid Laroi and Justin Bieber,lyrics_full_03164,7.916915,8.809884,9.823576,9.9779,9.205343,9.911409,8.922058,9.54549,7.9487085,9.769448,9.290291,9.757973,9.5151615,9.245604,9.936205,0.26260287,0.18745565,0.03440131,0.009551106,0.21072508,0.07067524,0.19800709,0.34369487,0.5208748,0.058020674,0.21871896,0.06677856,0.2113772,0.26095545,0.02310627
Easy on Me,Adele,lyrics_full_03165,6.231682,2.2429144,4.5872393,7.9210224,4.519769,1.8986957,8.988896,9.132475,8.071007,7.9332323,5.289873,1.0943093,6.73417,6.9172144,6.532859,2.2057838,1.9668812,1.8103697,2.7575576,2.7192354,1.7502664,0.7492643,1.0049613,1.4093012,1.6291788,1.7877445,1.2205341,1.0568783,2.4558089,1.966306
Shivers,Ed Sheeran,lyrics_full_03166,9.62758,7.389122,0.61149323,0.15609707,1.9979067,0.29390097,0.78105354,0.01828587,4.489487,0.062235165,1.9191842,8.737933,1.4702128,0.07284854,0.22813854,0.4899103,2.216268,0.41273698,0.096599616,0.6802797,0.15926069,0.49687907,0.00970518,1.7245568,0.051585305,1.7191882,1.0241331,0.9408409,0.068848275,0.12502709
First Class,Jack Harlow,lyrics_full_03167,6.753441,9.241839,6.757653,0.21249327,0.7449812,2.427157,9.442097,4.994981,9.731046,7.990862,9.48895,7.741254,8.25849,7.5205736,2.3092172,1.0628604,0.5830383,2.9017284,0.17024665,0.58803403,1.7146835,0.49243683,2.6148424,0.13608041,2.7898593,0.60783124,1.3758316,0.79255885,1.7216433,2.3733835
Big Energy,Latto,lyrics_full_03168,0.50417733,0.98420703,6.1236944,0.23701397,0.43341783,0.91915613,7.857691,8.072874,6.434538,4.9262257,7.9604874,1.9126484,6.555655,5.8540754,2.2896032,0.4518297,1.0414069,1.2615566,0.21129084,0.4998086,0.8897701,1.2171258,1.8069695,1.970736,2.0862665,1.9102304,1.8688912,0.8769708,1.6569115,1.6485276
Ghost,Justin Bieber,lyrics_full_03169,8.699147,7.4572716,5.6880674,3.6529975,5.2193937,1.7555902,3.7142181,1.1587037,2.3286579,1.2430978,7.069112,5.3249474,6.3064837,0.40844145,4.54889,0.80706227,1.1912868,2.4198446,3.0567133,2.9965005,1.9357544,2.7873702,0.8995365,1.3707818,1.1213146,2.5390534,2.7731767,2.9624798,0.2952248,3.0066805
Super Gremlin,Kodak Black,lyrics_full_03170,6.257406,4.576522,0.17158961,6.1503386,5.106044,6.1622405,0.17607929,0.6715012,0.6191963,0.40951267,0.9176843,4.360211,3.9805226,6.320453,0.12630428,1.5914834,1.2351167,0.07113329,1.5380385,2.574544,2.3212583,0.14589694,0.21336824,0.65317655,0.19872653,0.6840902,1.7407966,1.8385972,1.1405851,0.08402707
Cold Heart,Elton John and Dua Lipa,lyrics_full_03171,5.555032,1.3592618,5.2245626,3.5389926,0.9420048,0.9941449,6.8243093,3.790876,8.176188,3.9522643,7.3436737,3.4105363,3.2151163,1.5946689,3.814828,2.6220334,1.132505,2.376195,2.1195142,0.68355894,0.78419256,3.0652976,3.1170309,1.3402559,3.1851962,1.5076017,1.6305892,1.5130181,1.557247,1.8032537
Wait for U,Future,lyrics_full_03172,5.168494,5.3526335,9.790726,6.693322,6.0337543,4.0538187,9.792625,9.126683,8.077663,9.861328,9.796013,7.8606644,8.521066,9.862524,7.8349285,1.7019349,2.324813,0.30961892,2.5847986,3.0758076,1.4150732,0.14495818,0.19144638,0.6767801,0.095967345,0.078421384,0.5691991,1.1788325,0.09125851,2.2098958
About Damn Time,Lizzo,lyrics_full_03173,7.8854876,6.9861097,4.206313,0.044676643,0.86277175,0.011158423,2.4848158,1.8248409,7.981573,3.159978,5.332384,5.050462,2.3426254,7.851784,2.437289,1.4240478,2.395174,2.648849,0.028466407,0.9801281,0.012667389,1.1071836,2.2295709,1.3176906,2.8980274,2.2315729,1.9932826,1.5797954,1.2406142,1.2841175
Bad Habits,Ed Sheeran,lyrics_full_03174,9.504983,9.853969,0.5592838,6.6165485,0.23303112,8.935544,5.998268,0.15370129,5.9553385,0.20660287,6.791645,9.773148,9.909702,0.56862086,1.5806222,0.19090527,0.11036155,0.38504001,1.5695746,0.09918745,0.6585765,1.8747996,0.13338056,1.3259811,0.12589669,1.6084723,0.18296607,0.06491953,0.5266501,1.0021203
Thats What I Want,Lil Nas X,lyrics_full_03175,9.379087,9.916076,0.069991715,0.08423059,0.084722206,0.12981632,0.5626186,0.06747659,5.4980755,0.03458984,0.2857483,8.431925,6.6712465,0.7788111,0.019819362,0.34663445,0.047809634,0.038541224,0.054876395,0.07647432,0.044558875,0.3141348,0.06009368,1.413865,0.020394504,0.07412905,0.97672236,0.6502861,0.52437496,0.014250876
Enemy,Imagine Dragons and JID,lyrics_full_03176,9.527277,7.1760397,2.9180627,0.053294506,6.815194,0.04150398,2.058179,1.2775693,1.057559,2.4244103,0.12585357,1.7583196,1.5686709,1.3997402,0.093305774,0.38431647,2.9656992,2.464619,0.059458632,2.4202144,0.01967869,1.4044653,1.8899416,0.5007661,1.5887704,0.07718149,1.578216,0.9261756,0.96012866,0.07755565
Industry Baby,Lil Nas X and Jack Harlow,lyrics_full_03177,9.442151,8.209078,0.18908142,1.4407454,2.861667,2.00397,0.14850813,0.040150397,1.9444692,0.031737115,0.7550374,1.8391724,0.51888436,0.08584319,0.114991225,0.3096516,1.6454794,0.13681403,1.7238855,1.0698633,1.5010728,0.039127875,0.038856212,0.80443025,0.016314527,0.47185636,1.4534206,0.54562974,0.0429625,0.1263087
ABCDEFU,Gayle,lyrics_full_03178,7.680938,0.053617526,5.63046,2.167688,9.840069,4.344053,5.001626,4.255524,6.5170593,5.377858,4.306166,0.19853717,0.369794,0.92826176,0.081507206,1.0939456,0.0334921,0.9789118,1.5699878,0.0876809,2.4071968,1.6574132,0.7370043,1.9938445,1.1165628,1.3926921,0.14313148,0.24002042,0.4116714,0.0718217
Need to Know,Doja Cat,lyrics_full_03179,8.222609,3.865325,0.50249904,3.5961447,1.5653882,0.3089529,1.9528041,0.23743269,6.176237,0.15329282,4.434918,2.762827,1.857487,0.7663424,8.039449,1.9171085,2.9661398,0.38755998,2.6093743,1.1537282,0.20440826,1.5950947,0.31161457,1.1415246,0.19116269,2.3627505,2.2320805,1.3044724,0.4255764,1.6299771
Wasted on You,Morgan Wallen,lyrics_full_03180,8.217373,8.774613,4.652428,6.6020174,2.6002278,0.6987448,2.9769301,2.1220798,5.353579,5.0030684,5.3097324,8.472975,9.685206,9.651953,5.8134117,1.0025369,1.5503881,2.3519282,1.7289143,2.905437,0.5393679,2.9257438,1.4876729,2.4833872,2.3314488,1.6451503,0.83356583,0.31383517,0.21845526,1.5258825
Me Porto Bonito,Bad Bunny and Chencho Corleone,lyrics_full_03181,9.097582,1.2799022,8.319125,5.3607316,5.8866286,2.2543023,8.931765,4.739389,4.8042874,5.5405116,1.7086914,1.8948998,2.3376265,3.1504173,2.9393773,0.5195477,0.9181589,0.9181047,3.766372,2.997494,2.5905247,0.9181244,2.5346634,2.0343294,2.2725503,1.5524732,1.2048929,2.19183,1.9329263,3.1754615
Woman,Doja Cat,lyrics_full_03182,8.144193,3.309135,0.090031415,0.0280903,1.0992405,0.18420658,2.401731,0.17402467,4.489685,0.30180413,1.0787594,0.18066865,0.3070476,0.40218234,0.010511663,1.8191721,1.5927689,0.03932371,0.021800492,0.48053366,0.13943675,1.8985586,0.13736539,2.15583,0.3201866,1.1519358,0.08079409,0.27388993,0.19168267,0.0046149637
Tití Me Preguntó,Bad Bunny,lyrics_full_03183,7.8278675,1.1495274,9.768093,4.131714,6.1691093,1.2475106,9.863648,9.881182,8.990436,9.891304,6.346034,0.78694654,6.0457397,8.586686,8.949225,0.69597334,0.5958611,0.26489973,2.35952,2.6864054,0.44931942,0.10594328,0.07938674,0.21163738,0.05348614,1.3434618,0.875756,1.7305315,1.2764487,1.0816393
Running Up That Hill,Kate Bush,lyrics_full_03184,6.708707,0.214298,5.785533,1.9313309,9.269323,0.49847963,8.014753,4.873758,3.4537168,5.4540644,2.3822577,0.045972675,0.37308896,3.3243299,0.23421505,1.7282891,0.13481511,2.524477,0.93837196,0.856881,0.28291917,1.1897309,2.2904544,1.9889532,2.741838,1.2948121,0.026953064,0.25489956,2.6066825,0.22663078
Late Night Talking,Harry Styles,lyrics_full_03185,2.212945,3.7829394,5.4363823,0.7304187,0.23761758,3.860807,8.9959,7.8854284,5.5476785,1.105095,7.7224264,6.001054,9.555733,2.291608,0.31628266,1.9230522,3.1105864,2.7850895,0.52680147,0.18003716,2.6252975,0.8811075,1.8893379,1.8638184,0.7383437,1.7229433,1.9262118,0.31402767,2.0822885,0.23474458
I Like You,Post Malone,lyrics_full_03186,9.836584,8.241028,4.9083753,0.18079379,3.0090883,0.022520788,7.1742897,2.0128105,8.962446,9.032424,8.983274,2.4129267,4.6551013,6.8492403,5.381878,0.09966292,0.81625676,1.8726552,0.088937566,1.8509,0.008155272,1.6303422,1.2674246,0.6262553,0.7052788,0.55700046,2.0328286,3.191976,1.6111017,2.6076558
You Proof,Morgan Wallen,lyrics_full_03187,3.3036919,2.3928144,7.0491924,6.763159,7.4311137,2.8284292,3.3284464,3.9220805,0.78706497,2.3156283,6.843851,8.284542,5.585128,4.5476723,9.280527,1.3589753,1.564719,2.6338964,2.9415119,0.61005765,3.1854467,1.8692778,2.8869975,0.6245319,2.4403088,2.1172154,0.6869457,2.4887512,2.46142,0.48062053
Bad Habit,Steve Lacy,lyrics_full_03188,9.093895,9.932501,0.78012824,2.4616082,0.050181627,4.3268614,6.4487514,0.518317,7.01342,0.3284377,5.678192,9.53233,9.891179,1.6846404,2.273943,0.45574808,0.045084454,0.54527867,2.0013819,0.030659702,2.42203,2.0506968,0.6861119,1.8521152,0.18417212,2.4720078,0.16199714,0.046761572,0.8051251,2.9552102
Sunroof,Nicky Youre and Dazy,lyrics_full_03189,4.338282,4.239495,1.7413387,0.1269708,1.6406906,0.81152475,0.6719605,1.243617,1.8859837,0.18522722,1.6661062,5.3313565,4.2695765,0.34909916,0.034333747,2.7982392,2.3772953,2.3213825,0.08854247,2.1667807,0.75858885,0.5760885,0.9581189,1.0407587,0.27371612,0.8667598,1.9980055,1.9678686,0.24719632,0.012789119
One Right Now,Post Malone and the Weeknd,lyrics_full_03190,5.3600125,0.06048324,9.328522,3.329187,8.105266,0.6247456,9.1485,7.2497587,7.852838,9.189718,9.631022,0.36855495,1.9512227,4.9534693,2.0729275,1.8113921,0.04455799,0.51387817,1.6632165,0.48883665,0.37632817,0.634776,1.1345898,1.0679617,0.66708136,0.2854343,0.24642527,1.078052,1.9751488,1.5419942
Good 4 U,Olivia Rodrigo,lyrics_full_03191,9.44342,3.5002794,2.910602,3.8028855,4.245134,4.1043105,5.067748,3.6174493,8.457307,2.1234052,3.5012527,2.6223187,2.830718,2.094221,1.2328904,0.3892783,2.7402577,2.5371485,2.7298186,2.5852904,2.758969,2.9137402,3.3133216,1.0878731,2.8438401,2.2292204,2.0084624,2.3555498,1.5565321,1.376673
Numb Little Bug,Em Beihold,lyrics_full_03192,1.0035796,0.24945156,9.768375,8.485326,6.8931017,4.532515,9.857245,9.892082,8.369112,9.479549,7.665165,1.0724605,8.375508,4.562029,1.0497026,0.42919275,0.12932374,0.069054045,1.596033,2.1994443,2.5888088,0.0450295,0.08324388,0.77057755,0.1423969,0.9144958,0.9280559,1.277524,2.0357914,0.9263818
Jimmy Cooks,Drake,lyrics_full_03193,5.970565,6.317921,7.8235226,9.039554,7.4068136,9.617521,5.385575,8.71777,6.708914,7.8095274,4.99878,6.295175,9.371905,9.020954,2.2836926,1.7010401,2.533321,2.0855794,0.6425537,2.3231196,0.3428654,2.2513015,0.87864923,1.734415,1.4425486,1.9211696,2.1812818,0.39566237,0.93046397,2.3353033
Til You Can't,Cody Johnson,lyrics_full_03194,0.9138218,1.2604785,8.189659,9.395505,7.887579,9.560947,6.9893265,9.216873,3.4726062,7.5365725,8.82347,4.010849,8.329895,6.697031,9.6978245,0.5988621,0.8667972,2.1612248,0.6933131,1.8873638,0.457192,0.9860152,0.84392583,1.7685038,2.187745,0.83961517,2.0084205,1.3070049,1.8467586,0.19981278
Fancy Like,Walker Hayes,lyrics_full_03195,1.039964,1.3280239,7.661137,8.514742,3.0193634,9.215418,9.702661,9.646406,8.871011,8.666753,9.446522,7.011676,8.6539,5.2321434,4.7770615,0.3393337,0.4646552,1.7056214,1.6626297,1.3345542,0.4361607,0.16538101,0.09390109,1.2604473,1.18511,0.22516248,1.3171384,1.3367795,1.9384937,3.2125773
The Kind of Love We Make,Luke Combs,lyrics_full_03196,4.0478587,6.6785326,0.30291697,0.18019271,0.19135626,0.5984888,1.3743569,1.9088639,1.5670004,0.18487155,1.2611277,6.5129843,7.7875004,1.8133152,2.344151,1.942228,2.9445004,0.2755513,0.23211263,0.2991066,0.6299341,1.6640267,1.6023617,0.71532816,0.14342713,0.63740164,0.9611695,1.0414656,1.2760084,1.913904
I Ain't Worried,OneRepublic,lyrics_full_03197,4.746549,1.6660793,8.301918,3.4641063,7.7998676,0.79233027,0.5219945,5.5408983,0.45703512,0.63208514,0.7103467,1.24306,0.76560014,2.6291628,2.9954224,2.903808,1.2533281,0.8427617,2.7243314,2.0659614,0.8388299,0.5494402,2.4376628,0.38631582,0.32212824,0.7648298,0.7890355,0.3616275,1.5353317,2.405698
Break My Soul,Beyoncé,lyrics_full_03198,5.152292,2.1334345,0.32576257,4.729522,1.4414434,9.307239,2.9478621,1.8628516,2.6953874,0.09188775,4.357109,1.5792115,2.4692407,0.022588242,0.42435884,1.9390206,1.488806,0.28998533,2.6468935,1.2086554,0.42126092,1.7538526,1.1002207,1.5252286,0.04781639,2.244049,1.1692075,1.3546615,0.013775703,0.5169271
Something in the Orange,Zach Bryan,lyrics_full_03199,8.589088,8.788699,5.8534994,0.67914474,5.4935846,0.24680926,5.4082584,1.6823158,5.01064,2.7164903,5.4293585,9.3109045,7.402725,9.629065,0.2279931,0.7269088,0.83157665,1.7562829,0.5907983,1.7851483,0.3800681,2.0154393,1.0519924,1.8903677,1.325264,1.9005924,0.44751596,1.0643708,0.27755722,0.14328407
Save Your Tears,The Weeknd and Ariana Grande,lyrics_full_03200,9.786924,9.84913,0.132928,0.16584766,0.21020629,0.340167,3.3663898,0.004899364,7.163392,0.09318671,8.543743,7.7571397,5.6198874,1.2860894,0.2789973,0.13271345,0.065487,0.08255191,0.065870345,0.09831946,0.29190832,1.2681458,0.0011864702,0.68813336,0.011726195,0.787516,0.8659789,2.0560548,1.0037284,0.06015956
Smokin out the Window,Silk Sonic (Bruno Mars and Anderson .Paak),lyrics_full_03201,9.04418,9.644173,0.05144819,0.08970828,0.1065646,0.8302058,0.7479476,0.018219681,2.5916526,0.03790583,5.300305,9.70894,6.986699,0.2647475,0.029532328,0.52331114,0.2814991,0.02279316,0.03187959,0.05421754,0.54659975,0.4453099,0.014555711,0.9487179,0.0126674585,1.6415339,0.1472778,1.5067463,0.14554548,0.016992988
Levitating,Dua Lipa,lyrics_full_03202,9.646818,9.908605,0.07843594,0.036707748,0.060602732,0.08314438,0.35509485,0.046207152,7.5644107,0.19742686,7.5279875,9.68245,8.135492,9.163706,0.23699,0.12116339,0.03581328,0.03095323,0.006339124,0.034653235,0.02583068,0.07577646,0.023879038,0.34095165,0.07164366,0.26304513,0.13526398,0.247702,0.3654617,0.06821635
In a Minute,Lil Baby,lyrics_full_03203,8.686505,8.697396,1.3216736,1.5516095,2.664386,4.653969,0.61062104,0.25833857,1.7468104,0.5172662,3.198141,9.701718,4.78311,0.9667153,0.0458952,1.6116868,1.7051846,0.83798873,0.6777755,1.8826944,2.4025917,0.49505326,0.1554857,1.5923454,0.25362203,1.417423,0.15379246,1.9786738,0.6480484,0.051591627
Moscow Mule,Bad Bunny,lyrics_full_03204,8.783159,2.1067245,9.840338,7.619111,9.433969,1.9367297,9.691513,8.454869,6.013546,9.737686,5.7667713,2.9939337,5.019875,9.723487,6.5378094,0.8108076,1.5059102,0.09991664,1.4721415,0.5606972,1.3857596,0.17460637,0.64998835,1.9442859,0.13976005,2.2681983,1.8578457,2.0575125,0.20523661,2.7869558
You Right,Doja Cat and the Weeknd,lyrics_full_03205,5.9163055,1.3482347,9.13229,2.0256164,9.610986,0.46650285,2.6569211,8.003873,2.23058,5.2944584,5.151884,1.0837721,3.6936104,5.889722,6.6395693,2.5736525,0.99717253,0.6739047,2.599335,0.4622817,0.20632029,1.8068559,1.8138866,2.2278128,2.2682223,2.2954488,0.31041223,2.0632124,2.2469773,1.53486
